city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,station_avg_temp_c
sj,1997,41,08-10-1997,0.0019,0.095825,0.09027143,0.0999,70.29,300.5642857,300.7357143,296.7871429,26,80.08428571,28.5
sj,1997,42,15-10-1997,-0.01515,0.0831,0.2018667,0.2107333,99.33,299.4785714,299.4357143,296.4357143,182,83.57571429,27.35714286
sj,1997,43,22-10-1997,,0.1966,0.3152429,0.2916429,80.85,299.6085714,299.8428571,296.3042857,27.34,82.23428571,27.7
sj,1997,44,29-10-1997,,0.1695,0.2978143,0.2102,0.78,300.3814286,300.55,296.1014286,7.27,77.53285714,28.38571429
sj,1997,45,05-11-1997,0.07745,,0.1989571,0.1767429,2.08,300.0314286,300.0928571,295.6957143,9.5,77.30714286,27.74285714
sj,1997,46,12-11-1997,0.0695,0.12345,0.1481429,0.1022714,18.83,299.6871429,299.7928571,295.3457143,9,77.16285714,27.34285714
sj,1997,47,19-11-1997,,-0.1026,0.2017857,0.1477857,50.55,299.4914286,299.5285714,296.3128571,40.5,82.76571429,27.32857143
sj,1997,48,26-11-1997,0.2192,0.1606,0.1749286,0.2117571,4.76,299.62,299.7,296.3371429,42.9,82.27,27.25714286
sj,1997,49,03-12-1997,0.0568,0.0661,0.3493143,0.3120714,3.01,299.4557143,299.5071429,295.5757143,14.7,79.39571429,26.67142857
sj,1997,50,10-12-1997,,-0.0448,0.2314143,0.2354714,0,300.1328571,300.35,295.1528571,0.3,74.28142857,26.75714286
sj,1997,51,17-12-1997,,0.0001,0.2579571,0.2339,0,299.6385714,299.6642857,294.7957143,3.9,74.79571429,26.57142857
sj,1997,52,24-12-1997,0.0663,0.075925,0.2132111,0.2257889,22.52,299.2142857,299.2857143,295.3514286,16.3,79.47,26.71428571
sj,1998,1,01-01-1998,0.0455,0.0478,0.1239857,0.08344286,,,,,,,
sj,1998,2,08-01-1998,0.05076667,0.0341,0.2233714,0.1341571,10.59,298.8271429,298.9928571,295.03,44.4,79.63142857,26.35714286
sj,1998,3,15-01-1998,-0.01615,-0.008225,0.2047143,0.1985714,106.97,297.6128571,297.6857143,294.8528571,53.2,84.69428571,24.88571429
sj,1998,4,22-01-1998,0.1797,0.03345,0.2514571,0.1921,0,298.6114286,298.8,294.51,8.4,78.18285714,25.61428571
sj,1998,5,29-01-1998,0.13155,0.045825,0.1461143,0.1313571,7.72,298.6942857,298.8571429,294.19,16.3,76.26142857,26.54285714
sj,1998,6,05-02-1998,-0.0479,-0.0525,0.1274857,0.09734286,0,298.5785714,298.8071429,293.9714286,8.6,75.77714286,26.58571429
sj,1998,7,12-02-1998,0.11825,0.0559,0.1819,0.1763143,142.6,299.0585714,299.25,295.6285714,18.5,81.61285714,27.25714286
sj,1998,8,19-02-1998,,0.0754,0.2395714,0.2387,0,297.59,297.8357143,291.9014286,3.1,70.70142857,24.41428571
sj,1998,9,26-02-1998,0.1545,0.0849,0.24338,0.1549833,0,298.8928571,299.1285714,294.1142857,1.1,75.01571429,26.27142857
sj,1998,10,05-03-1998,0.06366667,0.09633333,0.1728429,0.1622143,0,297.6557143,297.7928571,293.5,10.3,77.92428571,25.61428571
sj,1998,11,12-03-1998,,0.0797,0.1391714,0.1625286,0,298.2785714,298.3857143,294.6971429,42.78,80.77857143,25.81428571
sj,1998,12,19-03-1998,0.0604,0.08823333,0.2129286,0.2124143,0,298.1757143,298.3714286,292.9071429,0.6,72.64285714,24.88571429
sj,1998,13,26-03-1998,,0.0731,0.1881667,0.1685,0,298.5028571,298.6642857,294.0985714,21,76.67571429,26.22857143
sj,1998,14,02-04-1998,0.0672,0.02766667,0.1485333,0.1277429,72.98,298.0442857,298.1928571,294.6285714,41.2,81.40571429,25.71428571
sj,1998,15,09-04-1998,0.048,0.0652,0.09894286,0.1027714,12.01,297.8714286,298.2,294.2157143,19,80.19,26.02857143
sj,1998,16,16-04-1998,0.0308,0.076,0.1139714,0.1258571,0,298.4728571,298.5785714,294.97,23.9,81.14571429,26.92857143
sj,1998,17,23-04-1998,0.0671,0.09136667,0.1444857,0.1479571,22.22,297.7357143,297.7928571,293.5428571,24.3,77.71285714,25.6
sj,1998,18,30-04-1998,0.1063,0.0461,0.2191857,0.2073286,71.64,299.5657143,299.8357143,295.8342857,11.7,80.07285714,26.87142857
sj,1998,19,07-05-1998,,0.09693333,0.1582429,0.1198143,0,299.1328571,299.2928571,294.8271429,17.6,77.33142857,26.78571429
sj,1998,20,14-05-1998,,0.04255,0.1317833,0.1003,55.76,299.2,299.4,295.11,10.3,78.40142857,27.14285714
sj,1998,21,21-05-1998,-0.003,0.033625,0.1648667,0.1742,56.4,300.0242857,300.0857143,297.0628571,53.7,84.07142857,27.91428571
sj,1998,22,28-05-1998,0.0484,0.0372,0.1550833,0.1645167,15.86,299.8428571,299.9357143,297.02,59.4,84.63571429,27.97142857
sj,1998,23,04-06-1998,-0.0427,0.07076667,0.1536,0.1221429,8.19,299.6185714,299.8071429,296.3514286,35.8,82.46,27.85714286
sj,1998,24,11-06-1998,0.12125,0.12125,0.2368143,0.2751714,86.21,300.7571429,300.8428571,297.4514286,20.7,82.30571429,28.42857143
sj,1998,25,18-06-1998,0.0725,0.0509,0.2078286,0.1756286,49.52,300.5171429,300.5642857,296.4357143,15.4,78.53,28.1
sj,1998,26,25-06-1998,0.03745,0.0167,0.1447,0.1523571,72.08,299.9442857,299.95,296.9957143,71.33,84.02571429,28.21428571
sj,1998,27,02-07-1998,0.0715,0.096075,0.1718429,0.1558857,20.06,300.5957143,300.7214286,296.8471429,33.31,80.08571429,28.61428571
sj,1998,28,09-07-1998,-0.03095,0.0628,0.1886286,0.1695286,54.05,300.4528571,300.4357143,296.9242857,45.31,81.29,28.38571429
sj,1998,29,16-07-1998,0.0289,0.04713333,0.08254286,0.06893333,10.42,300.3371429,300.4571429,296.2885714,30.86,78.99,28.38571429
sj,1998,30,23-07-1998,0.0554,0.1065,0.1776429,0.1602571,68.74,299.8228571,299.8857143,296.5028571,93.68,82.21285714,27.55714286
sj,1998,31,30-07-1998,0.14065,0.127,0.26975,0.2465286,16.03,300.0614286,300.0357143,297.0385714,107.87,83.74285714,28.27142857
sj,1998,32,06-08-1998,0.02866667,0.057625,0.1758571,0.1526857,25.79,300.6628571,300.8857143,297.1271429,27.7,81.21714286,28.45714286
sj,1998,33,13-08-1998,0.05346667,0.0935,0.1854333,0.1739,38.44,300.6685714,300.6214286,297.4571429,55.9,82.8,29.07142857
sj,1998,34,20-08-1998,0.1072,0.0567,0.1809667,0.1720333,24.34,300.3671429,300.35,297.4671429,63.2,84.20285714,29.21428571
sj,1998,35,27-08-1998,0.0307,0.07575,0.1548167,0.1902571,96.58,300.4685714,300.5785714,297.4014286,98.3,83.45,28.04285714
sj,1998,36,03-09-1998,0.0388,0.05403333,0.1585429,0.1456429,47.74,300.6871429,300.7071429,297.3285714,52.5,82.19285714,28.75714286
sj,1998,37,10-09-1998,0.07465,0.05796667,0.1518857,0.122,72.73,300.1471429,300.2,297.16,73.6,84.00285714,28.32857143
sj,1998,38,17-09-1998,,0.0401,0.1554833,0.14148,35.03,300.5871429,300.6071429,297.2757143,33.83,82.33285714,28.72857143
sj,1998,39,24-09-1998,0.05085,0.04685,0.2315857,0.2066857,82.87,300.13,300.1857143,297.06,55.8,83.33142857,27.77142857
sj,1998,40,01-10-1998,-0.0022,0.0382,0.1618857,0.1683143,223.61,300.5971429,300.7571429,296.5385714,124.4,78.78285714,27.91428571
sj,1998,41,08-10-1998,,-0.019,0.1630571,0.1492,33.26,300.7128571,300.7428571,296.9214286,28.3,79.99857143,28.25714286
sj,1998,42,15-10-1998,,0.08155,0.1864143,0.1386857,25.94,300.7957143,300.8571429,296.6128571,18.5,78.09857143,27.75714286
sj,1998,43,22-10-1998,0.0213,0.085,0.1969667,0.1962,32.09,300.2471429,300.2357143,296.9,36.5,82.03857143,28.15714286
sj,1998,44,29-10-1998,-0.0359,-0.0726,0.1117286,0.09242857,182.46,299.8485714,299.9857143,296.8671429,92.4,83.86571429,27.71428571
sj,1998,45,05-11-1998,,-0.00225,0.2212286,0.1698,121.65,299.6528571,299.6928571,296.9428571,89.5,85.12,27.42857143
sj,1998,46,12-11-1998,0.003866667,-0.05725,0.1859167,0.09834286,18.07,300.0028571,300.05,296.42,36.1,80.91428571,27.78571429
sj,1998,47,19-11-1998,,,0.2537429,0.2166143,110.03,298.6757143,298.6571429,296.1828571,143.4,86.21428571,26.72857143
sj,1998,48,26-11-1998,0.0501,0.06575,0.1662429,0.1467571,0,299.2328571,299.3214286,295.4928571,57.1,80.02142857,26.55714286
sj,1998,49,03-12-1998,0.05675,0.06565,0.06918571,0.05278571,22.35,298.3014286,298.2571429,295.1728571,115.77,83.02428571,25.64285714
sj,1998,50,10-12-1998,0.0619,0.002633333,0.2133,0.1730143,152.94,298.0942857,298.15,295.54,158.72,85.91142857,25.81428571
sj,1998,51,17-12-1998,-0.08216667,-0.091675,0.2399,0.1700571,16.76,299.0428571,299.1,295.0328571,10.2,78.66857143,26.07142857
sj,1998,52,24-12-1998,0.06056667,-0.13095,0.15715,0.0981875,0,299.2828571,299.4357143,295.2157143,12.8,78.41857143,25.92857143
sj,1999,53,01-01-1999,,,,,,,,,,,
sj,1999,1,08-01-1999,,-0.0876,0.1887,0.1634167,45.39,298.7,298.8142857,295.0971429,17.72,80.59714286,25.57142857
sj,1999,2,15-01-1999,-0.1399,-0.03763333,0.1813833,0.1448429,0,298.4828571,298.55,294.12,12.6,76.95428571,25.07142857
sj,1999,3,22-01-1999,-0.0698,-0.03795,0.1808,0.1158429,47.16,297.8614286,297.9714286,294.4085714,20.62,81.31,24.98571429
sj,1999,4,29-01-1999,0.0535,-0.10875,0.1818429,0.1406143,0,297.4428571,297.5714286,293.7014286,40.75,79.67142857,24.88571429
sj,1999,5,05-02-1999,,0.05145,0.2175,0.1739286,0,296.7728571,296.7571429,290.9557143,14.9,70.19857143,24.17142857
sj,1999,6,12-02-1999,0.0669,,0.2283286,0.2092,0,296.6685714,296.7857143,290.5528571,4.7,68.64142857,23.4
sj,1999,7,19-02-1999,0.0263,0.0364,0.1718571,0.1876,18.66,297.2185714,297.4428571,292.73,18.64,76.24571429,24.32857143
sj,1999,8,26-02-1999,0.12905,0.086,0.1234714,0.1325,23.9,295.9385714,296.1142857,290.6342857,8.7,72.25142857,24.04285714
sj,1999,9,05-03-1999,-0.0509,0.03793333,0.1977167,0.1614667,0,297.5428571,297.6785714,293.3114286,8.3,77.42714286,25
sj,1999,10,12-03-1999,-0.071225,0.043425,0.1611167,0.2284286,0,297.8828571,298.0714286,292.4214286,0.4,71.69142857,24.95714286
sj,1999,11,19-03-1999,-0.10475,0.0402,0.2573714,0.2754429,5.5,297.5428571,297.8,292.7642857,5.5,74.80428571,24.88571429
sj,1999,12,26-03-1999,0.135,0.03233333,0.1988,0.1830571,5.24,298.2228571,298.45,293.23,3.1,73.94,25.67142857
sj,1999,13,02-04-1999,0.0541,-0.0981,0.1572667,0.1370571,15.91,298.3085714,298.4142857,294.3771429,8.9,78.91,25.74285714
sj,1999,14,09-04-1999,,0.00075,0.2009429,0.2108429,18.76,297.9757143,298.0928571,293.2728571,16.2,75.38857143,25.61428571
sj,1999,15,16-04-1999,0.0341,0.0351,0.1027857,0.09751429,75.59,297.4814286,297.6428571,292.4057143,12.76,73.64142857,25.38571429
sj,1999,16,23-04-1999,0.0869,0.03965,0.1907857,0.1153857,0,299.2542857,299.4571429,294.5242857,2,75.39,26.91428571
sj,1999,17,30-04-1999,0.07295,0.02765,0.1945833,0.1375,10.2,299.0357143,299.15,294.2014286,5.35,74.79857143,26.68571429
sj,1999,18,07-05-1999,0.064,0.04806667,0.1721429,0.1899429,88.2,299.4314286,299.5,295.4157143,13.3,78.68285714,28.22857143
sj,1999,19,14-05-1999,,0.0578,0.0804,0.08112,46.5,299.0985714,299.1214286,294.5728571,14.28,76.30857143,26.95714286
sj,1999,20,21-05-1999,,0.09066667,0.1944714,0.1691571,33.82,299.7757143,299.9357143,295.2685714,22.1,76.59857143,27.82857143
sj,1999,21,28-05-1999,,0.0738,0.1826429,0.1713286,15.26,300.0528571,300.1642857,296.2142857,18.64,79.71714286,28.38571429
sj,1999,22,04-06-1999,0.04023333,-0.0127,0.1208833,0.09056667,2.16,300.5871429,300.6714286,296.2357143,6.6,77.37142857,28.41428571
sj,1999,23,11-06-1999,0.0499,0.0499,0.07223333,0.08013333,100.35,300.0257143,299.9785714,296.43,24.8,80.75428571,27.91428571
sj,1999,24,18-06-1999,,0.06756667,0.1184833,0.09545,115.14,300.3514286,300.3785714,296.54,30.1,79.75,27.7
sj,1999,25,25-06-1999,,0.01375,0.0755,0.13685,96.93,299.3671429,299.3142857,296.4157143,81.61,83.96142857,27.21428571
sj,1999,26,02-07-1999,,0.063,0.1645714,0.1307143,17.32,300.1485714,300.2571429,296.6228571,25.74,81.25,28.44285714
sj,1999,27,09-07-1999,0.09746667,0.08616667,0.1838571,0.1788857,73.3,299.5042857,299.5357143,295.92,55.1,80.79857143,27.4
sj,1999,28,16-07-1999,0.0545,0.067425,0.1345667,0.09766,29.53,299.79,299.8357143,296.3942857,58.2,81.84714286,27.27142857
sj,1999,29,23-07-1999,0.1169,0.0494,0.2071143,0.1935286,96.36,299.85,299.8571429,296.8614286,66.52,83.91857143,26.7
sj,1999,30,30-07-1999,0.0101,0.089,0.2987143,0.1783571,8.53,300.0642857,300.15,296.4742857,32.44,80.96857143,28.1
sj,1999,31,06-08-1999,-0.07305,0.020225,0.1632429,0.1692429,22.01,300.4985714,300.4857143,297.0471429,29.35,81.67285714,28.37142857
sj,1999,32,13-08-1999,,0.11395,0.2125714,0.1689143,44.23,299.97,300.0071429,296.7428571,61.7,82.64571429,28.08571429
sj,1999,33,20-08-1999,0.01015,0.0687,0.1973,0.1710857,31.78,300.3271429,300.2857143,296.8571429,46.2,81.38714286,28.37142857
sj,1999,34,27-08-1999,-0.01465,0.03655,0.1689,0.1532571,133.65,300.2271429,300.2857143,296.86,61.8,81.99857143,27.85714286
sj,1999,35,03-09-1999,,-0.0331,0.2106571,0.1876,30.98,300.4585714,300.4357143,296.8957143,25.74,81.00285714,28.18571429
sj,1999,36,10-09-1999,0.087,0.06035,0.0897,0.0988,66.06,300.5842857,300.6214286,296.8014286,40.7,79.96571429,28.3
sj,1999,37,17-09-1999,-0.0121,0.067475,0.1585833,0.1250857,121.24,300.9614286,301.0214286,297.0842857,34.13,79.69714286,28.41428571
sj,1999,38,24-09-1999,0.08305,0.06535,0.1360286,0.1046286,44.44,300.5728571,300.6214286,296.7014286,30.4,79.39,28.45714286
sj,1999,39,01-10-1999,0.05016667,0.03946667,0.1699833,0.1612833,62.41,300.6442857,300.6357143,296.8242857,64.72,79.83714286,28.71428571
sj,1999,40,08-10-1999,0.1322,0.01383333,0.2102286,0.1405857,52.34,300.4971429,300.6,296.6571429,22.37,79.67428571,28
sj,1999,41,15-10-1999,-0.0864,0.12685,0.09071667,0.05796667,45.32,299.8271429,299.8357143,295.8714286,41.31,79.16,27.17142857
sj,1999,42,22-10-1999,,-0.0368,0.036,0.037475,171.59,300.0257143,300.0142857,296.82,40.8,82.65714286,26.75714286
sj,1999,43,29-10-1999,,0.009325,0.1754833,0.07245714,67.94,299.8042857,300.0357143,297.13,138.1,85.37714286,27.67142857
sj,1999,44,05-11-1999,0.06275,0.1034,0.1734571,0.1658833,4.84,299.96,299.9428571,296.5314286,24.52,81.62857143,27.44285714
sj,1999,45,12-11-1999,0.1235,0.095575,0.08925,0.08956667,20.03,299.3042857,299.3785714,295.8714286,53.27,81.48857143,26.88571429
sj,1999,46,19-11-1999,-0.0454,0.0747,0.05148,0.03943333,83.66,298.9685714,299.0785714,296.33,104.51,85.40428571,26.71428571
sj,1999,47,26-11-1999,0.0005,0.0712,0.1077,0.08874,224.9,298.7328571,298.8785714,296.2857143,140.2,86.40571429,26.6
sj,1999,48,03-12-1999,0.1536,0.104775,0.1132333,0.09898571,2.11,298.7828571,299.0571429,294.7757143,8.7,78.68285714,26.1
sj,1999,49,10-12-1999,,0.0881,0.2564667,0.2146,63.47,297.3328571,297.3,293.9742857,107.84,81.86428571,24.92857143
sj,1999,50,17-12-1999,0.10558,0.078075,0.1300286,0.07642857,0,297.4,297.3928571,292.1614286,8.78,72.65285714,24.94285714
sj,1999,51,24-12-1999,0.1088,0.12705,0.1088714,0.09908571,0,297.3828571,297.5142857,292.9642857,14.5,76.49714286,24.84285714
sj,2000,52,01-01-2000,-0.1336,-0.061225,0.1682,0.08631111,40.35,298.3671429,298.3071429,293.8871429,12.34,76.31714286,25.47142857
sj,2000,1,08-01-2000,0.20635,0.1613,0.1398833,0.09583333,81.73,298.1485714,298.1642857,294.3557143,32.3,79.60714286,25.12857143
sj,2000,2,15-01-2000,0.337,0.30785,0.2466857,0.1686286,45.19,297.4414286,297.5857143,293.1914286,47.1,77.34285714,25.11428571
sj,2000,3,22-01-2000,0.353,0.3073,0.3262714,0.2914286,0,296.5885714,296.4785714,290.8528571,14.7,70.45714286,23.61428571
sj,2000,4,29-01-2000,0.3419,0.228,0.32975,0.38142,0,296.1842857,296.3642857,289.8271429,0.7,67.76571429,22.84285714
sj,2000,5,05-02-2000,0.29455,0.2239,0.2389333,0.1607,0,297.6714286,297.8642857,292.7342857,2.02,74.06285714,25.17142857
sj,2000,6,12-02-2000,,0.1061,0.2147429,0.1499286,24.19,297.6757143,297.9,293.27,2.6,76.50285714,24.92857143
sj,2000,7,19-02-2000,0.1931667,0.17314,0.1632714,0.08688571,0,297.7457143,297.9785714,293.25,3.1,76.11714286,25.2
sj,2000,8,26-02-2000,,0.2075,0.1507571,0.1469167,7.67,297.0885714,297.2214286,292.1742857,13.41,74.06428571,24.77142857
sj,2000,9,04-03-2000,0.17025,0.1962,0.2178,0.1580429,98.45,296.5528571,296.6785714,291.9528571,14.91,75.72142857,24.52857143
sj,2000,10,11-03-2000,0.3779,0.22,0.16348,0.1562286,11.48,296.2028571,296.3571429,289.6428571,1.1,66.73571429,24
sj,2000,11,18-03-2000,0.2311,0.230875,0.1591,0.0873,25.96,296.3157143,296.45,290.9985714,3.29,72.14285714,25.07142857
sj,2000,12,25-03-2000,0.2204,0.1969,0.2298571,0.1853,0,296.7442857,296.9071429,291.2257143,6.8,71.39,24.8
sj,2000,13,01-04-2000,,0.1460667,0.25795,0.2118429,2.09,296.3528571,296.6071429,290.81,5.14,71.35142857,24.4
sj,2000,14,08-04-2000,0.2050333,0.04636667,0.1806286,0.2042857,7.23,297.8171429,297.9642857,293.6328571,17.9,77.78571429,25.58571429
sj,2000,15,15-04-2000,0.07435,0.102575,0.1650857,0.1372286,0,297.7528571,297.8714286,293.1871429,5.3,75.84285714,25.97142857
sj,2000,16,22-04-2000,-0.287,0.0767,0.08985,0.07655714,0,297.6228571,297.7857143,292.83,14.9,74.75428571,25.8
sj,2000,17,29-04-2000,0.1544,0.13275,0.2154143,0.1837429,82.06,298.3428571,298.5857143,294.2542857,5,78.24428571,26.92857143
sj,2000,18,06-05-2000,0.1302,0.1127,0.1250143,0.1334571,6.13,298.6485714,298.7214286,294.1385714,3.4,76.21428571,27.14285714
sj,2000,19,13-05-2000,,0.09815,0.1490857,0.1343857,21.53,298.32,298.4428571,294.2642857,16.35,78.33714286,26.64285714
sj,2000,20,20-05-2000,0.0865,0.08775,0.1752833,0.1601286,68.14,298.7714286,298.9642857,294.5542857,10.06,77.71285714,26.6
sj,2000,21,27-05-2000,0.1882,0.1144,0.1839857,0.1126714,39.45,298.7785714,299.1428571,294.8657143,13.8,79.19714286,26.81428571
sj,2000,22,03-06-2000,0.0849,0.11876,0.20226,0.1301571,48.51,299.28,299.4,295.2271429,17.1,78.53714286,27.55714286
sj,2000,23,10-06-2000,0.1459,0.138175,0.1687286,0.1188429,46.02,299.6242857,299.7571429,295.6671429,10.95,79.05142857,27.85714286
sj,2000,24,17-06-2000,0.1097,0.0902,0.2046833,0.1521833,46.38,299.7857143,299.8642857,295.1357143,21.3,75.74857143,27.98571429
sj,2000,25,24-06-2000,0.1431,0.1623333,0.2898,0.2421286,45.96,299.5028571,299.5785714,295.94,30.64,80.84571429,27.42857143
sj,2000,26,01-07-2000,0.11045,0.1341,0.1740429,0.1527333,33.94,299.6071429,299.6357143,295.3671429,19.02,77.61714286,27.77142857
sj,2000,27,08-07-2000,0.0812,0.07275,0.1071,0.06248333,7.95,300.1185714,300.2142857,295.8714286,12.7,77.68142857,27.97142857
sj,2000,28,15-07-2000,0.17185,0.17685,0.2847857,0.2321714,5.81,300.0257143,300.1857143,295.8757143,16.7,78.12571429,28.27142857
sj,2000,29,22-07-2000,0.22305,0.18965,0.2902,0.2455143,9.53,300.1642857,300.3357143,296.0785714,23.18,78.60428571,28.52857143
sj,2000,30,29-07-2000,0.1667,0.3276,0.2619143,0.2189714,0,299.9085714,300.1071429,295.9614286,19.7,79.00857143,28.32857143
sj,2000,31,05-08-2000,0.13025,0.1474,0.12684,0.1106,32.67,300.0342857,300.1214286,296.4114286,33.7,80.75142857,28.21428571
sj,2000,32,12-08-2000,0.14415,0.1204667,0.2751571,0.2257571,60.71,299.9242857,299.9714286,296.5642857,60.66,82.02142857,28.27142857
sj,2000,33,19-08-2000,0.17645,0.1304,0.2522,0.2054571,8.62,300.5285714,300.5571429,296.6357143,27.72,79.50714286,28.61428571
sj,2000,34,26-08-2000,0.2156667,0.1542333,0.1988667,0.1828714,27.4,300.4685714,300.7,296.5985714,29.66,79.55857143,28.72857143
sj,2000,35,02-09-2000,,0.2435,0.2776,0.1937857,164.26,299.96,300.0928571,296.7357143,87.78,82.67571429,27.18571429
sj,2000,36,09-09-2000,0.1591,0.0836,0.2533667,0.21125,26.9,300.5171429,300.5428571,296.8914286,22,80.67857143,27.98571429
sj,2000,37,16-09-2000,0.0577,0.1507,0.2971857,0.2543429,30.52,300.7942857,300.8857143,296.8114286,18.79,78.94857143,28.18571429
sj,2000,38,23-09-2000,0.1961,0.1446667,0.17028,0.20995,50.88,300.5771429,300.7785714,296.6842857,56.4,79.58428571,27.75714286
sj,2000,39,30-09-2000,,0.1337,0.10358,0.1369667,42.65,299.88,299.9214286,296.5971429,42.8,82.28285714,27.52857143
sj,2000,40,07-10-2000,0.253975,0.16295,0.3692714,0.2687429,126.67,300.2028571,300.2714286,296.9742857,35.3,82.58571429,27.77142857
sj,2000,41,14-10-2000,0.38,0.26065,0.3931286,0.27105,8.57,300.2714286,300.2357143,295.7371429,15.4,76.37142857,27.8
sj,2000,42,21-10-2000,0.10035,0.0895,0.2096857,0.08204286,37.34,300.4185714,300.4214286,296.2671429,11.22,78.18142857,28.05714286
sj,2000,43,28-10-2000,0.1535,0.2298,0.14888,0.091525,62.57,300.0185714,299.9714286,295.7257143,15.3,77.44285714,27.14285714
sj,2000,44,04-11-2000,0.19015,0.168,0.1864333,0.1104333,80.61,300.2614286,300.2357143,296.5,20.3,80.00714286,27.54285714
sj,2000,45,11-11-2000,0.1105667,0.0267,0.1561,0.04188571,77.9,299.0614286,299.0857143,293.6385714,28.8,72.68428571,25.87142857
sj,2000,46,18-11-2000,0.0979,0.012,0.1572,0.06461429,6.3,299.1871429,299.2071429,293.4485714,2.1,70.97714286,26.32857143
sj,2000,47,25-11-2000,,0.0323,0.2099,0.09903333,0,299.92,299.8571429,294.66,7.18,72.92571429,26.87142857
sj,2000,48,02-12-2000,0.12015,0.13648,0.1959,0.1356667,11.07,299.6185714,299.6357143,295.3885714,24.8,77.64857143,26.3
sj,2000,49,09-12-2000,0.11875,0.0806,0.1176333,0.04611667,19.69,299.7028571,299.7285714,295.4028571,6.8,77.35714286,26.81428571
sj,2000,50,16-12-2000,0.0044,0.08713333,0.1021,-0.02248571,0,299.27,299.3785714,293.8814286,3.99,72.26142857,25.91428571
sj,2000,51,23-12-2000,0.0632,0.04675,0.0446,-0.06345714,0,298.5814286,298.5857143,294.1328571,37.39,76.52571429,25.38571429
sj,2001,1,01-01-2001,0.004833333,0.006633333,0.2108143,0.2024143,0,298.4771429,298.4428571,294.0342857,1.3,76.50571429,25.12857143
sj,2001,2,08-01-2001,0.09436667,0.0958,0.2041,0.1646833,49.81,298.6185714,298.7857143,293.6871429,1,74.33571429,25.31428571
sj,2001,3,15-01-2001,,0.02165,0.18585,0.1796857,0,297.8285714,297.9928571,292.4057143,1.1,71.94142857,25.07142857
sj,2001,4,22-01-2001,0.0411,0.0514,0.2184714,0.2287714,0,298.0171429,298.2,293.3585714,10.24,75.38,24.95714286
sj,2001,5,29-01-2001,0.00915,0.041225,0.2434714,0.2032571,23.78,297.9728571,298.1571429,294.0528571,32.36,79.03142857,25.24285714
sj,2001,6,05-02-2001,,-0.0056,0.1645,0.1619714,10.73,297.8771429,297.9857143,292.9814286,11.2,74.34428571,25
sj,2001,7,12-02-2001,-0.04485,0.0056,0.1603,0.1674286,0,297.9342857,298.1571429,293.3771429,22.28,75.85142857,25.34285714
sj,2001,8,19-02-2001,0.2170333,0.1452333,0.2280714,0.2104571,0,297.8171429,298.0428571,292.6685714,3.02,73.07285714,24.75714286
sj,2001,9,26-02-2001,0.4462667,0.3123,0.3375,0.2732833,0,297.1528571,297.2357143,292.8157143,25.89,76.90714286,24.81428571
sj,2001,10,05-03-2001,0.2485,0.25445,0.2764286,0.2567143,6.84,297.1342857,297.3571429,292.0557143,0.5,73.38714286,24.7
sj,2001,11,12-03-2001,0.4229,0.4229,0.1950143,0.1967143,0,298.5585714,298.8857143,294.0271429,10.5,76.24714286,26.7
sj,2001,12,19-03-2001,0.1274333,0.059925,0.1592286,0.1408857,0,298.3728571,298.5928571,293.0457143,1.69,72.44285714,26.32857143
sj,2001,13,26-03-2001,,0.2705,0.2435714,0.2178143,6.11,297.6928571,297.8785714,294.1671429,21.55,80.83571429,26.04285714
sj,2001,14,02-04-2001,0.2127,0.1044,0.1409,0.1628857,0,298.8714286,299.0928571,293.9828571,3.45,74.43,27.08571429
sj,2001,15,09-04-2001,,0.30695,0.31445,0.2761833,5.2,298.1128571,298.2571429,293.7857143,23.5,77.02285714,26.27142857
sj,2001,16,16-04-2001,0.0728,0.07826667,0.2111714,0.2161286,11.84,298.2671429,298.4071429,292.9828571,3.59,72.64,26.7
sj,2001,17,23-04-2001,,0.05855,0.1227286,0.1131857,35.69,298.7514286,298.8357143,294.2814286,22.36,76.58142857,27.2
sj,2001,18,30-04-2001,,-0.1055,0.1861714,0.1770571,19.98,298.2871429,298.3,293.68,9.03,75.71428571,26.75714286
sj,2001,19,07-05-2001,0.0371,0.0705,0.04781429,0.06374286,59.89,299.4185714,299.5,295.3657143,16.8,78.56714286,27.48571429
sj,2001,20,14-05-2001,0.1031,0.0941,0.1984833,0.1765571,77.36,299.1342857,299.2571429,295.8557143,78.1,82.35,27.85714286
sj,2001,21,21-05-2001,0.08608,0.07736,0.1701429,0.1679429,35.54,299.9514286,299.9857143,295.3457143,2,76.07,28.82857143
sj,2001,22,28-05-2001,0.0619,0.0333,0.1977333,0.1659857,10.8,299.7814286,299.8428571,295.6414286,8.1,78.15142857,28.47142857
sj,2001,23,04-06-2001,0.0312,0.02535,0.1706286,0.1901,61.33,299.9442857,299.85,295.5685714,5.85,77.16285714,28.07142857
sj,2001,24,11-06-2001,,0.0271,0.2708714,0.2212,21.93,300.4242857,300.4,295.8885714,7,76.42571429,28.51428571
sj,2001,25,18-06-2001,-0.02865,-0.01266667,0.1246571,0.1255571,63.35,299.9185714,299.8642857,295.2071429,7.02,75.46142857,27.72857143
